Vendor_ID,Asset,Price,Timestamp,Market,Currency,Volume,Latency_ms,avg_price,deviation,accuracy,is_outlier
Vendor_D,INFY,1518.13,01-01-2025 13:55,NSE,INR,59046,46,1519.8225,-1.6925,99.88863831,FALSE
Vendor_A,RELIANCE,2484.8,01-01-2025 13:55,NSE,INR,7580,92,2485.1525,-0.3525,99.98581576,FALSE
Vendor_B,RELIANCE,2488.17,01-01-2025 13:55,BSE,INR,87466,132,2485.1525,3.0175,99.87857888,FALSE
Vendor_C,RELIANCE,2481.81,01-01-2025 13:55,NSE,INR,91824,322,2485.1525,-3.3425,99.86550121,FALSE
Vendor_D,RELIANCE,2485.83,01-01-2025 13:55,BSE,INR,60019,449,2485.1525,0.6775,99.97273809,FALSE
Vendor_A,HDFC,1576.15,01-01-2025 13:55,NSE,INR,62894,352,1577.1425,-0.9925,99.93706973,FALSE
Vendor_B,HDFC,1578.21,01-01-2025 13:55,NSE,INR,26524,135,1577.1425,1.0675,99.9323143,FALSE
Vendor_C,HDFC,1574.11,01-01-2025 13:55,NSE,INR,80116,446,1577.1425,-3.0325,99.80772188,FALSE
Vendor_D,HDFC,1580.1,01-01-2025 13:55,NSE,INR,39856,416,1577.1425,2.9575,99.81247731,FALSE
Vendor_A,ICICI,902.52,01-01-2025 13:55,BSE,INR,52856,171,901.1775,1.3425,99.85102824,FALSE
Vendor_B,ICICI,900.56,01-01-2025 13:55,NSE,INR,63455,197,901.1775,-0.6175,99.93147854,FALSE
Vendor_C,ICICI,900.21,01-01-2025 13:55,BSE,INR,57188,154,901.1775,-0.9675,99.89264046,FALSE
Vendor_D,ICICI,901.42,01-01-2025 13:55,BSE,INR,7197,69,901.1775,0.2425,99.97309076,FALSE
Vendor_A,SBIN,680.78,01-01-2025 13:55,NSE,INR,69034,71,624.0725,56.7075,90.91331536,TRUE
Vendor_B,SBIN,604.82,01-01-2025 13:55,NSE,INR,63043,94,624.0725,-19.2525,96.91502189,TRUE
Vendor_C,SBIN,604.56,01-01-2025 13:55,NSE,INR,87033,427,624.0725,-19.5125,96.87336007,TRUE
Vendor_D,SBIN,606.13,01-01-2025 13:55,NSE,INR,1415,222,624.0725,-17.9425,97.1249334,TRUE
Vendor_A,WIPRO,451.25,01-01-2025 13:55,BSE,INR,82543,275,451.8125,-0.5625,99.87550145,FALSE
Vendor_B,WIPRO,451.68,01-01-2025 13:55,NSE,INR,81892,356,451.8125,-0.1325,99.97067368,FALSE
Vendor_C,WIPRO,451.68,01-01-2025 13:55,BSE,INR,44539,252,451.8125,-0.1325,99.97067368,FALSE
Vendor_D,WIPRO,452.64,01-01-2025 13:55,NSE,INR,65758,99,451.8125,0.8275,99.8168488,FALSE
Vendor_A,LT,3014.56,01-01-2025 13:55,BSE,INR,69359,69,3066.8225,-52.2625,98.29587464,TRUE
Vendor_B,LT,3020.17,01-01-2025 13:55,NSE,INR,44056,406,3066.8225,-46.6525,98.47880013,TRUE
Vendor_C,LT,3021.23,01-01-2025 13:55,BSE,INR,37653,252,3066.8225,-45.5925,98.51336359,TRUE
Vendor_D,LT,3211.33,01-01-2025 13:55,BSE,INR,64561,317,3066.8225,144.5075,95.28803835,TRUE
Vendor_A,AXISBANK,1016.27,01-01-2025 13:55,NSE,INR,79510,99,1013.4275,2.8425,99.7195162,FALSE
Vendor_B,AXISBANK,1011.36,01-01-2025 13:55,BSE,INR,27278,111,1013.4275,-2.0675,99.79598935,FALSE
Vendor_C,AXISBANK,1015.47,01-01-2025 13:55,NSE,INR,16078,204,1013.4275,2.0425,99.79845623,FALSE
Vendor_D,AXISBANK,1010.61,01-01-2025 13:55,NSE,INR,43660,489,1013.4275,-2.8175,99.72198307,FALSE
Vendor_A,MARUTI,10204.05,01-01-2025 13:55,NSE,INR,39261,349,10210.3925,-6.3425,99.93788192,TRUE
Vendor_B,MARUTI,10213.61,01-01-2025 13:55,NSE,INR,29956,428,10210.3925,3.2175,99.96848799,FALSE
Vendor_C,MARUTI,10220.96,01-01-2025 13:55,BSE,INR,12318,96,10210.3925,10.5675,99.89650251,TRUE
Vendor_D,MARUTI,10202.95,01-01-2025 13:55,BSE,INR,58481,422,10210.3925,-7.4425,99.92710858,TRUE
Vendor_A,TCS,3462.11,01-01-2025 14:00,BSE,INR,44403,195,3458.0475,4.0625,99.88252041,FALSE
Vendor_B,TCS,3446.96,01-01-2025 14:00,BSE,INR,69738,52,3458.0475,-11.0875,99.67937109,TRUE
Vendor_C,TCS,3461.89,01-01-2025 14:00,NSE,INR,46756,44,3458.0475,3.8425,99.88888238,FALSE
Vendor_D,TCS,3461.23,01-01-2025 14:00,NSE,INR,64997,338,3458.0475,3.1825,99.9079683,FALSE
Vendor_A,INFY,1483.15,01-01-2025 14:00,NSE,INR,27712,356,1540.7675,-57.6175,96.26046759,TRUE
Vendor_B,INFY,1492.17,01-01-2025 14:00,NSE,INR,21869,446,1540.7675,-48.5975,96.84589012,TRUE
Vendor_C,INFY,1489.12,01-01-2025 14:00,NSE,INR,86543,128,1540.7675,-51.6475,96.64793682,TRUE
Vendor_D,INFY,1698.63,01-01-2025 14:00,BSE,INR,47444,340,1540.7675,157.8625,89.75429453,TRUE
Vendor_A,RELIANCE,2451.2,01-01-2025 14:00,BSE,INR,74706,130,2452.1325,-0.9325,99.96197188,FALSE
Vendor_B,RELIANCE,2449.84,01-01-2025 14:00,NSE,INR,53184,35,2452.1325,-2.2925,99.90650995,FALSE
Vendor_C,RELIANCE,2452.79,01-01-2025 14:00,NSE,INR,84537,125,2452.1325,0.6575,99.9731866,FALSE
Vendor_D,RELIANCE,2454.7,01-01-2025 14:00,NSE,INR,16819,273,2452.1325,2.5675,99.89529522,FALSE
Vendor_A,HDFC,1386.67,01-01-2025 14:00,NSE,INR,87713,287,1539.8025,-153.1325,90.05505576,TRUE
Vendor_B,HDFC,1587.22,01-01-2025 14:00,BSE,INR,16101,382,1539.8025,47.4175,96.92054663,TRUE
Vendor_C,HDFC,1592.87,01-01-2025 14:00,BSE,INR,78984,417,1539.8025,53.0675,96.55361645,TRUE
Vendor_D,HDFC,1592.45,01-01-2025 14:00,BSE,INR,25507,491,1539.8025,52.6475,96.58089268,TRUE
Vendor_A,ICICI,1034.82,01-01-2025 14:00,NSE,INR,74525,329,935.6725,99.1475,89.40361077,TRUE
Vendor_B,ICICI,902.72,01-01-2025 14:00,BSE,INR,67462,486,935.6725,-32.9525,96.47820151,TRUE
Vendor_C,ICICI,901.24,01-01-2025 14:00,NSE,INR,5045,122,935.6725,-34.4325,96.32002651,TRUE
Vendor_D,ICICI,903.91,01-01-2025 14:00,BSE,INR,92301,49,935.6725,-31.7625,96.60538276,TRUE
Vendor_A,SBIN,603.59,01-01-2025 14:00,NSE,INR,93457,122,603.735,-0.145,99.97598284,FALSE
Vendor_B,SBIN,603.53,01-01-2025 14:00,BSE,INR,52379,46,603.735,-0.205,99.96604471,FALSE
Vendor_C,SBIN,604.23,01-01-2025 14:00,BSE,INR,19678,354,603.735,0.495,99.91801039,FALSE
Vendor_D,SBIN,603.59,01-01-2025 14:00,BSE,INR,13423,186,603.735,-0.145,99.97598284,FALSE
Vendor_A,WIPRO,451.15,01-01-2025 14:00,NSE,INR,42504,342,451.125,0.025,99.9944583,FALSE
Vendor_B,WIPRO,449.79,01-01-2025 14:00,BSE,INR,90107,475,451.125,-1.335,99.70407315,FALSE
Vendor_C,WIPRO,450.73,01-01-2025 14:00,NSE,INR,87236,279,451.125,-0.395,99.91244112,FALSE
Vendor_D,WIPRO,452.83,01-01-2025 14:00,NSE,INR,13492,354,451.125,1.705,99.62205597,FALSE
Vendor_A,LT,2944.33,01-01-2025 14:00,NSE,INR,80402,14,2948.4125,-4.0825,99.86153566,FALSE
Vendor_B,LT,2956.35,01-01-2025 14:00,NSE,INR,88271,282,2948.4125,7.9375,99.73078733,TRUE
Vendor_C,LT,2947.35,01-01-2025 14:00,NSE,INR,33817,203,2948.4125,-1.0625,99.96396366,FALSE
Vendor_D,LT,2945.62,01-01-2025 14:00,BSE,INR,48723,487,2948.4125,-2.7925,99.90528802,FALSE
Vendor_A,AXISBANK,1003.36,01-01-2025 14:00,BSE,INR,3100,33,1002.7025,0.6575,99.93442721,FALSE
Vendor_B,AXISBANK,1003.1,01-01-2025 14:00,BSE,INR,77916,379,1002.7025,0.3975,99.96035713,FALSE
Vendor_C,AXISBANK,1003.98,01-01-2025 14:00,BSE,INR,89681,354,1002.7025,1.2775,99.87259431,FALSE
Vendor_D,AXISBANK,1000.37,01-01-2025 14:00,BSE,INR,80445,244,1002.7025,-2.3325,99.76737866,FALSE
Vendor_A,MARUTI,10004.88,01-01-2025 14:00,BSE,INR,85800,31,9982.42,22.46,99.77500446,TRUE
Vendor_B,MARUTI,9988.32,01-01-2025 14:00,NSE,INR,6642,469,9982.42,5.9,99.9408961,TRUE
Vendor_C,MARUTI,9943.75,01-01-2025 14:00,NSE,INR,88621,85,9982.42,-38.67,99.61261898,TRUE
Vendor_D,MARUTI,9992.73,01-01-2025 14:00,BSE,INR,11935,181,9982.42,10.31,99.89671843,TRUE
Vendor_A,TCS,3429.83,01-01-2025 14:05,BSE,INR,2398,131,3431.4525,-1.6225,99.95271682,FALSE
Vendor_B,TCS,3433.38,01-01-2025 14:05,NSE,INR,67562,67,3431.4525,1.9275,99.94382845,FALSE
Vendor_C,TCS,3425.82,01-01-2025 14:05,NSE,INR,76507,257,3431.4525,-5.6325,99.83585668,TRUE
Vendor_D,TCS,3436.78,01-01-2025 14:05,NSE,INR,25797,195,3431.4525,5.3275,99.84474505,TRUE
Vendor_A,INFY,1501.46,01-01-2025 14:05,NSE,INR,9655,426,1502.295,-0.835,99.94441837,FALSE
Vendor_B,INFY,1500.5,01-01-2025 14:05,NSE,INR,30176,393,1502.295,-1.795,99.88051614,FALSE
Vendor_C,INFY,1505.77,01-01-2025 14:05,BSE,INR,5352,49,1502.295,3.475,99.76868724,FALSE
Vendor_D,INFY,1501.45,01-01-2025 14:05,NSE,INR,11672,444,1502.295,-0.845,99.94375272,FALSE
Vendor_A,RELIANCE,2541.63,01-01-2025 14:05,BSE,INR,3675,406,2460.0075,81.6225,96.68202231,TRUE
Vendor_B,RELIANCE,2543.19,01-01-2025 14:05,BSE,INR,75749,415,2460.0075,83.1825,96.61860787,TRUE
Vendor_C,RELIANCE,2214.34,01-01-2025 14:05,BSE,INR,46075,450,2460.0075,-245.6675,90.01354671,TRUE
Vendor_D,RELIANCE,2540.87,01-01-2025 14:05,NSE,INR,10814,315,2460.0075,80.8625,96.71291653,TRUE
Vendor_A,HDFC,1653.69,01-01-2025 14:05,NSE,INR,90254,224,1655.9525,-2.2625,99.86337168,FALSE
Vendor_B,HDFC,1654.42,01-01-2025 14:05,BSE,INR,64365,479,1655.9525,-1.5325,99.90745507,FALSE
Vendor_C,HDFC,1655.42,01-01-2025 14:05,BSE,INR,81197,284,1655.9525,-0.5325,99.96784328,FALSE
Vendor_D,HDFC,1660.28,01-01-2025 14:05,BSE,INR,93164,371,1655.9525,4.3275,99.73867004,FALSE
Vendor_A,ICICI,908.11,01-01-2025 14:05,NSE,INR,75600,449,906.1625,1.9475,99.7850827,FALSE
Vendor_B,ICICI,903.76,01-01-2025 14:05,NSE,INR,40492,359,906.1625,-2.4025,99.73487095,FALSE
Vendor_C,ICICI,907.17,01-01-2025 14:05,NSE,INR,45434,175,906.1625,1.0075,99.88881685,FALSE
Vendor_D,ICICI,905.61,01-01-2025 14:05,BSE,INR,7895,487,906.1625,-0.5525,99.9390286,FALSE
Vendor_A,SBIN,606.02,01-01-2025 14:05,BSE,INR,66607,315,628.5575,-22.5375,96.41440918,TRUE
Vendor_B,SBIN,605.61,01-01-2025 14:05,BSE,INR,49336,284,628.5575,-22.9475,96.34918046,TRUE
Vendor_C,SBIN,695.55,01-01-2025 14:05,BSE,INR,68782,15,628.5575,66.9925,89.3418661,TRUE
Vendor_D,SBIN,607.05,01-01-2025 14:05,NSE,INR,7625,247,628.5575,-21.5075,96.57827645,TRUE
Vendor_A,WIPRO,447.82,01-01-2025 14:05,NSE,INR,17439,394,448.365,-0.545,99.87844725,FALSE
Vendor_B,WIPRO,450.19,01-01-2025 14:05,BSE,INR,73931,202,448.365,1.825,99.59296555,FALSE
Vendor_C,WIPRO,447.26,01-01-2025 14:05,BSE,INR,95051,235,448.365,-1.105,99.75354901,FALSE
Vendor_D,WIPRO,448.19,01-01-2025 14:05,BSE,INR,93754,418,448.365,-0.175,99.9609693,FALSE
Vendor_A,LT,3036.1,01-01-2025 14:05,BSE,INR,85634,168,3035.31,0.79,99.973973,FALSE
Vendor_B,LT,3030.62,01-01-2025 14:05,BSE,INR,77764,325,3035.31,-4.69,99.8454853,FALSE
Vendor_C,LT,3032.34,01-01-2025 14:05,BSE,INR,68400,460,3035.31,-2.97,99.90215167,FALSE
Vendor_D,LT,3042.18,01-01-2025 14:05,BSE,INR,1507,152,3035.31,6.87,99.77366398,TRUE
Vendor_A,AXISBANK,1012.41,01-01-2025 14:05,BSE,INR,20582,112,1012.245,0.165,99.9836996,FALSE
Vendor_B,AXISBANK,1011.72,01-01-2025 14:05,NSE,INR,98384,378,1012.245,-0.525,99.94813509,FALSE
Vendor_C,AXISBANK,1011.46,01-01-2025 14:05,BSE,INR,73757,281,1012.245,-0.785,99.9224496,FALSE
Vendor_D,AXISBANK,1013.39,01-01-2025 14:05,NSE,INR,27483,35,1012.245,1.145,99.88688509,FALSE
Vendor_A,MARUTI,10072.88,01-01-2025 14:05,NSE,INR,66107,478,10088.5325,-15.6525,99.84484859,TRUE
Vendor_B,MARUTI,10071.93,01-01-2025 14:05,BSE,INR,69498,174,10088.5325,-16.6025,99.83543196,TRUE
Vendor_C,MARUTI,10109.6,01-01-2025 14:05,BSE,INR,80383,132,10088.5325,21.0675,99.79117379,TRUE
Vendor_D,MARUTI,10099.72,01-01-2025 14:05,NSE,INR,86022,16,10088.5325,11.1875,99.88910677,TRUE
Vendor_A,TCS,3518,01-01-2025 14:10,BSE,INR,38425,393,3521.7675,-3.7675,99.89302247,FALSE
Vendor_B,TCS,3520.09,01-01-2025 14:10,BSE,INR,78813,361,3521.7675,-1.6775,99.95236767,FALSE
Vendor_C,TCS,3524.25,01-01-2025 14:10,BSE,INR,61852,166,3521.7675,2.4825,99.92950983,FALSE
Vendor_D,TCS,3524.73,01-01-2025 14:10,BSE,INR,25066,109,3521.7675,2.9625,99.91588031,FALSE
Vendor_A,INFY,1378.89,01-01-2025 14:10,NSE,INR,28878,112,1465.17,-86.28,94.11126354,TRUE
Vendor_B,INFY,1488.09,01-01-2025 14:10,BSE,INR,44107,355,1465.17,22.92,98.43567641,TRUE
Vendor_C,INFY,1499.25,01-01-2025 14:10,BSE,INR,94803,327,1465.17,34.08,97.67399005,TRUE
Vendor_D,INFY,1494.45,01-01-2025 14:10,NSE,INR,38554,289,1465.17,29.28,98.00159708,TRUE
Vendor_A,RELIANCE,2473.01,01-01-2025 14:10,NSE,INR,41884,495,2482.3925,-9.3825,99.62203801,TRUE
Vendor_B,RELIANCE,2483.99,01-01-2025 14:10,BSE,INR,96354,448,2482.3925,1.5975,99.93564676,FALSE
Vendor_C,RELIANCE,2484.47,01-01-2025 14:10,BSE,INR,33858,331,2482.3925,2.0775,99.91631058,FALSE
Vendor_D,RELIANCE,2488.1,01-01-2025 14:10,BSE,INR,8771,463,2482.3925,5.7075,99.77008068,TRUE
Vendor_A,HDFC,1600.99,01-01-2025 14:10,BSE,INR,62162,43,1599.0175,1.9725,99.876643,FALSE
Vendor_B,HDFC,1599.63,01-01-2025 14:10,BSE,INR,88373,401,1599.0175,0.6125,99.96169523,FALSE
Vendor_C,HDFC,1598.69,01-01-2025 14:10,BSE,INR,22839,112,1599.0175,-0.3275,99.97951867,FALSE
Vendor_D,HDFC,1596.76,01-01-2025 14:10,NSE,INR,84392,183,1599.0175,-2.2575,99.85881956,FALSE
Vendor_A,ICICI,901.04,01-01-2025 14:10,NSE,INR,42064,351,900.86,0.18,99.98001909,FALSE
Vendor_B,ICICI,900.66,01-01-2025 14:10,BSE,INR,23641,450,900.86,-0.2,99.97779899,FALSE
Vendor_C,ICICI,899.89,01-01-2025 14:10,NSE,INR,94754,275,900.86,-0.97,99.89232511,FALSE
Vendor_D,ICICI,901.85,01-01-2025 14:10,BSE,INR,13163,442,900.86,0.99,99.89010501,FALSE
Vendor_A,SBIN,597.13,01-01-2025 14:10,NSE,INR,14658,212,597.9425,-0.8125,99.86411737,FALSE
Vendor_B,SBIN,546.22,01-01-2025 14:10,BSE,INR,29280,325,597.9425,-51.7225,91.34992077,TRUE
Vendor_C,SBIN,653.81,01-01-2025 14:10,NSE,INR,58165,250,597.9425,55.8675,90.6567103,TRUE
Vendor_D,SBIN,594.61,01-01-2025 14:10,NSE,INR,71216,329,597.9425,-3.3325,99.44267216,FALSE
Vendor_A,WIPRO,448.35,01-01-2025 14:10,NSE,INR,82204,169,460.935,-12.585,97.26968011,TRUE
Vendor_B,WIPRO,448.98,01-01-2025 14:10,BSE,INR,10530,279,460.935,-11.955,97.40635881,TRUE
Vendor_C,WIPRO,446.32,01-01-2025 14:10,BSE,INR,8651,252,460.935,-14.615,96.82927094,TRUE
Vendor_D,WIPRO,500.09,01-01-2025 14:10,BSE,INR,75760,158,460.935,39.155,91.50530986,TRUE
Vendor_A,LT,3045.61,01-01-2025 14:10,NSE,INR,32015,143,3047.2275,-1.6175,99.94691896,FALSE
Vendor_B,LT,3049.94,01-01-2025 14:10,BSE,INR,5369,278,3047.2275,2.7125,99.91098466,FALSE
Vendor_C,LT,3040.65,01-01-2025 14:10,NSE,INR,55079,467,3047.2275,-6.5775,99.78414805,TRUE
Vendor_D,LT,3052.71,01-01-2025 14:10,NSE,INR,30195,34,3047.2275,5.4825,99.82008235,TRUE
Vendor_A,AXISBANK,1001.36,01-01-2025 14:10,BSE,INR,58121,463,964.535,36.825,96.18209811,TRUE
Vendor_B,AXISBANK,998.93,01-01-2025 14:10,NSE,INR,40519,286,964.535,34.395,96.43403298,TRUE
Vendor_C,AXISBANK,1000.2,01-01-2025 14:10,BSE,INR,10164,130,964.535,35.665,96.30236331,TRUE
Vendor_D,AXISBANK,857.65,01-01-2025 14:10,BSE,INR,26887,466,964.535,-106.885,88.9184944,TRUE
Vendor_A,MARUTI,9864.97,01-01-2025 14:10,BSE,INR,1518,201,9863.6325,1.3375,99.98644009,FALSE
Vendor_B,MARUTI,9877.47,01-01-2025 14:10,NSE,INR,21088,295,9863.6325,13.8375,99.85971193,TRUE
Vendor_C,MARUTI,9859.78,01-01-2025 14:10,NSE,INR,29411,97,9863.6325,-3.8525,99.96094238,FALSE
Vendor_D,MARUTI,9852.31,01-01-2025 14:10,BSE,INR,61147,145,9863.6325,-11.3225,99.88520963,TRUE
Vendor_A,TCS,3505.17,01-01-2025 14:15,BSE,INR,35764,175,3511.1575,-5.9875,99.82947219,TRUE
Vendor_B,TCS,3504.74,01-01-2025 14:15,BSE,INR,3997,153,3511.1575,-6.4175,99.81722552,TRUE
Vendor_C,TCS,3513.7,01-01-2025 14:15,NSE,INR,51473,24,3511.1575,2.5425,99.92758798,FALSE
Vendor_D,TCS,3521.02,01-01-2025 14:15,BSE,INR,22720,314,3511.1575,9.8625,99.71910972,TRUE
Vendor_A,INFY,1493.8,01-01-2025 14:15,NSE,INR,22139,474,1453.15,40.65,97.20262877,TRUE
Vendor_B,INFY,1327.86,01-01-2025 14:15,BSE,INR,50618,42,1453.15,-125.29,91.37804081,TRUE
Vendor_C,INFY,1493.78,01-01-2025 14:15,NSE,INR,19509,342,1453.15,40.63,97.20400509,TRUE
Vendor_D,INFY,1497.16,01-01-2025 14:15,BSE,INR,98584,395,1453.15,44.01,96.97140694,TRUE
Vendor_A,RELIANCE,2488.66,01-01-2025 14:15,NSE,INR,99538,200,2492.6825,-4.0225,99.83862766,FALSE
Vendor_B,RELIANCE,2483.49,01-01-2025 14:15,BSE,INR,8424,462,2492.6825,-9.1925,99.63122058,TRUE
Vendor_C,RELIANCE,2495.95,01-01-2025 14:15,BSE,INR,24676,213,2492.6825,3.2675,99.86891632,FALSE
Vendor_D,RELIANCE,2502.63,01-01-2025 14:15,BSE,INR,99631,445,2492.6825,9.9475,99.60093193,TRUE
Vendor_A,HDFC,1736.12,01-01-2025 14:15,NSE,INR,96464,18,1636.055,100.065,93.88376308,TRUE
Vendor_B,HDFC,1602.55,01-01-2025 14:15,BSE,INR,6498,235,1636.055,-33.505,97.95208596,TRUE
Vendor_C,HDFC,1603.13,01-01-2025 14:15,NSE,INR,10631,169,1636.055,-32.925,97.98753709,TRUE
Vendor_D,HDFC,1602.42,01-01-2025 14:15,BSE,INR,60043,223,1636.055,-33.635,97.94414002,TRUE
Vendor_A,ICICI,900.41,01-01-2025 14:15,NSE,INR,71118,423,900.1775,0.2325,99.97417176,FALSE
Vendor_B,ICICI,901.99,01-01-2025 14:15,NSE,INR,97215,441,900.1775,1.8125,99.79865082,FALSE
Vendor_C,ICICI,896.88,01-01-2025 14:15,NSE,INR,71499,54,900.1775,-3.2975,99.63368336,FALSE
Vendor_D,ICICI,901.43,01-01-2025 14:15,NSE,INR,96328,245,900.1775,1.2525,99.86086077,FALSE
Vendor_A,SBIN,589.22,01-01-2025 14:15,BSE,INR,62281,404,588.3075,0.9125,99.84489404,FALSE
Vendor_B,SBIN,586.71,01-01-2025 14:15,BSE,INR,87197,249,588.3075,-1.5975,99.72845833,FALSE
Vendor_C,SBIN,588.26,01-01-2025 14:15,BSE,INR,49044,290,588.3075,-0.0475,99.99192599,FALSE
Vendor_D,SBIN,589.04,01-01-2025 14:15,NSE,INR,40053,178,588.3075,0.7325,99.87549028,FALSE
Vendor_A,WIPRO,449.13,01-01-2025 14:15,BSE,INR,3457,172,449.715,-0.585,99.86991761,FALSE
Vendor_B,WIPRO,449.89,01-01-2025 14:15,BSE,INR,81735,41,449.715,0.175,99.96108647,FALSE
Vendor_C,WIPRO,450.08,01-01-2025 14:15,BSE,INR,6886,212,449.715,0.365,99.91883749,FALSE
Vendor_D,WIPRO,449.76,01-01-2025 14:15,NSE,INR,43966,437,449.715,0.045,99.98999366,FALSE
Vendor_A,LT,3003.1,01-01-2025 14:15,NSE,INR,79693,28,2995.3625,7.7375,99.74168402,TRUE
Vendor_B,LT,2998.06,01-01-2025 14:15,NSE,INR,42750,72,2995.3625,2.6975,99.90994412,FALSE
Vendor_C,LT,2991.02,01-01-2025 14:15,BSE,INR,31008,196,2995.3625,-4.3425,99.85502589,FALSE
Vendor_D,LT,2989.27,01-01-2025 14:15,BSE,INR,79593,439,2995.3625,-6.0925,99.79660225,TRUE
Vendor_A,AXISBANK,1009.17,01-01-2025 14:15,NSE,INR,4797,314,1008.205,0.965,99.90428534,FALSE
Vendor_B,AXISBANK,1010.7,01-01-2025 14:15,NSE,INR,34489,181,1008.205,2.495,99.75253049,FALSE
Vendor_C,AXISBANK,1005.56,01-01-2025 14:15,NSE,INR,14341,257,1008.205,-2.645,99.73765256,FALSE
Vendor_D,AXISBANK,1007.39,01-01-2025 14:15,BSE,INR,4633,281,1008.205,-0.815,99.91916327,FALSE
Vendor_A,MARUTI,10066.07,01-01-2025 14:15,NSE,INR,32674,39,10060.43,5.64,99.94393878,TRUE
Vendor_B,MARUTI,10052.54,01-01-2025 14:15,BSE,INR,81018,434,10060.43,-7.89,99.92157393,TRUE
Vendor_C,MARUTI,10087.22,01-01-2025 14:15,NSE,INR,13414,355,10060.43,26.79,99.7337092,TRUE
Vendor_D,MARUTI,10035.89,01-01-2025 14:15,BSE,INR,95244,285,10060.43,-24.54,99.75607404,TRUE
Vendor_A,TCS,3556.71,01-01-2025 14:20,BSE,INR,92902,77,3553.2975,3.4125,99.90396245,FALSE
Vendor_B,TCS,3544.62,01-01-2025 14:20,NSE,INR,99421,46,3553.2975,-8.6775,99.75579022,TRUE
Vendor_C,TCS,3557.49,01-01-2025 14:20,NSE,INR,64533,375,3553.2975,4.1925,99.88201101,FALSE
Vendor_D,TCS,3554.37,01-01-2025 14:20,BSE,INR,10324,230,3553.2975,1.0725,99.96981677,FALSE
Vendor_A,INFY,1510.52,01-01-2025 14:20,NSE,INR,75548,53,1513.49,-2.97,99.80376481,FALSE
Vendor_B,INFY,1514.02,01-01-2025 14:20,BSE,INR,7249,159,1513.49,0.53,99.9649816,FALSE
Vendor_C,INFY,1513.13,01-01-2025 14:20,NSE,INR,33506,23,1513.49,-0.36,99.97621392,FALSE
Vendor_D,INFY,1516.29,01-01-2025 14:20,BSE,INR,48988,403,1513.49,2.8,99.81499713,FALSE
Vendor_A,RELIANCE,2513.85,01-01-2025 14:20,NSE,INR,64141,159,2515.5075,-1.6575,99.93410872,FALSE
Vendor_B,RELIANCE,2519.19,01-01-2025 14:20,NSE,INR,33406,97,2515.5075,3.6825,99.85360807,FALSE
Vendor_C,RELIANCE,2513.92,01-01-2025 14:20,BSE,INR,99022,10,2515.5075,-1.5875,99.93689146,FALSE
Vendor_D,RELIANCE,2515.07,01-01-2025 14:20,BSE,INR,7436,313,2515.5075,-0.4375,99.98260788,FALSE
Vendor_A,HDFC,1599.53,01-01-2025 14:20,BSE,INR,71370,407,1602.595,-3.065,99.80874769,FALSE
Vendor_B,HDFC,1605.1,01-01-2025 14:20,NSE,INR,10068,399,1602.595,2.505,99.84369101,FALSE
Vendor_C,HDFC,1601.66,01-01-2025 14:20,BSE,INR,10166,139,1602.595,-0.935,99.94165712,FALSE
Vendor_D,HDFC,1604.09,01-01-2025 14:20,BSE,INR,93213,10,1602.595,1.495,99.9067138,FALSE
Vendor_A,ICICI,891.69,01-01-2025 14:20,BSE,INR,31120,117,916.3225,-24.6325,97.31180889,TRUE
Vendor_B,ICICI,891.48,01-01-2025 14:20,NSE,INR,22383,192,916.3225,-24.8425,97.28889119,TRUE
Vendor_C,ICICI,995.73,01-01-2025 14:20,NSE,INR,22727,85,916.3225,79.4075,91.33410999,TRUE
Vendor_D,ICICI,886.39,01-01-2025 14:20,BSE,INR,93235,474,916.3225,-29.9325,96.73340991,TRUE
Vendor_A,SBIN,602.43,01-01-2025 14:20,NSE,INR,8797,403,583.3475,19.0825,96.72879373,TRUE
Vendor_B,SBIN,604.3,01-01-2025 14:20,NSE,INR,65962,227,583.3475,20.9525,96.40823009,TRUE
Vendor_C,SBIN,520.74,01-01-2025 14:20,BSE,INR,53701,234,583.3475,-62.6075,89.26754636,TRUE
Vendor_D,SBIN,605.92,01-01-2025 14:20,NSE,INR,55585,359,583.3475,22.5725,96.13052254,TRUE
Vendor_A,WIPRO,446.83,01-01-2025 14:20,NSE,INR,80713,18,451.8675,-5.0375,98.88518205,TRUE
Vendor_B,WIPRO,446.87,01-01-2025 14:20,NSE,INR,20087,18,451.8675,-4.9975,98.8940342,FALSE
Vendor_C,WIPRO,468.55,01-01-2025 14:20,BSE,INR,21582,11,451.8675,16.6825,96.30809917,TRUE
Vendor_D,WIPRO,445.22,01-01-2025 14:20,NSE,INR,13142,61,451.8675,-6.6475,98.52888291,TRUE
Vendor_A,LT,3069.15,01-01-2025 14:20,NSE,INR,60886,96,3065.2075,3.9425,99.87137902,FALSE
Vendor_B,LT,3061.86,01-01-2025 14:20,BSE,INR,14557,308,3065.2075,-3.3475,99.89079043,FALSE
Vendor_C,LT,3065.92,01-01-2025 14:20,NSE,INR,83979,192,3065.2075,0.7125,99.97675524,FALSE
Vendor_D,LT,3063.9,01-01-2025 14:20,BSE,INR,65407,224,3065.2075,-1.3075,99.95734383,FALSE
Vendor_A,AXISBANK,1012.67,01-01-2025 14:20,BSE,INR,17545,63,1011.13,1.54,99.84769515,FALSE
Vendor_B,AXISBANK,1009.51,01-01-2025 14:20,NSE,INR,51522,138,1011.13,-1.62,99.83978321,FALSE
